,filename,id,language,book_year,author_name,book_title,gender,person,length,sentences_count,average_words_per_sentence,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_SPACE,POS_NOUN,POS_PART,POS_PRON,POS_AUX,POS_VERB,POS_DET,POS_ADP,POS_CCONJ,POS_NUM,POS_ADJ,POS_ADV,POS_PROPN,POS_PUNCT,POS_SCONJ,POS_INTJ,noun_percentage,verb_and_aux_percentage,POS_X,POS_SYM,parts_of_speech_total_count,%POS_SPACE,%POS_NOUN,%POS_PART,%POS_PRON,%POS_AUX,%POS_VERB,%POS_DET,%POS_ADP,%POS_CCONJ,%POS_NUM,%POS_ADJ,%POS_ADV,%POS_PROPN,%POS_PUNCT,%POS_SCONJ,%POS_INTJ,%POS_X,%POS_SYM
110,"EN_1898_Crockett,SR_TheRedAxe_Novel.txt",261,English,1898,"Crockett,SR",TheRedAxe,male,first,110561,6550,16.880763358778626,110578.0,40791.0,36.88889290817342,0.0909658222467418,0.5110066684836813,0.3546595514414518,"[['SPACE', 1], ['NOUN', 20478], ['ADV', 6963], ['INTJ', 376], ['AUX', 6109], ['PRON', 16407], ['PROPN', 2308], ['VERB', 14896], ['DET', 11418], ['ADP', 13897], ['CCONJ', 4960], ['SCONJ', 3213], ['ADJ', 7411], ['PUNCT', 7503], ['NUM', 533], ['PART', 2405], ['X', 3], ['SYM', 1]]","[('man', 282), ('hand', 258), ('prince', 231), ('father', 219), ('time', 195), ('helene', 188), ('men', 178), ('head', 174), ('duke', 158), ('lady', 153), ('eyes', 146), ('door', 143), ('axe', 134), ('day', 126), ('plassenburg', 126), ('tower', 120), ('thorn', 120), ('princess', 111), ('city', 109), ('love', 108), ('way', 107), ('heart', 106), ('playmate', 105), ('face', 98), ('night', 94), ('things', 93), ('casimir', 89), ('thing', 89), ('life', 84), ('ysolinde', 82), ('wolfmark', 78), ('moment', 78), ('woman', 76), ('place', 70), ('son', 70), ('maid', 68), ('one', 68), ('house', 67), ('voice', 66), ('words', 65), ('women', 62), ('side', 59), ('death', 58), ('hands', 55), ('master', 53), ('word', 53), ('fathers', 53), ('chapter', 52), ('end', 51), ('room', 51)]","[('said', 667), ('came', 210), ('come', 204), ('cried', 199), ('had', 189), ('see', 184), ('went', 179), ('have', 163), ('saw', 158), ('gottfried', 157), ('made', 135), ('know', 129), ('do', 121), ('looked', 120), ('knew', 116), ('say', 113), ('tell', 112), ('go', 107), ('stood', 105), ('think', 102), ('heard', 99), ('was', 95), ('seen', 93), ('make', 85), ('let', 83), ('done', 81), ('took', 80), ('thought', 79), ('looking', 78), ('love', 78), ('seemed', 73), ('put', 70), ('speak', 66), ('set', 66), ('take', 63), ('is', 63), ('did', 61), ('asked', 60), ('turned', 57), ('save', 57), ('hear', 57), ('answered', 55), ('give', 53), ('lay', 52), ('found', 50), ('brought', 49), ('look', 49), ('gave', 48), ('keep', 48), ('began', 48)]",1.0,20478.0,2405.0,16407.0,6109.0,14896.0,11418.0,13897.0,4960.0,533.0,7411.0,6963.0,2308.0,7503.0,3213.0,376.0,17.225,12.53,3.0,1.0,118882.0,0.001,17.225,2.023,13.801,5.139,12.53,9.604,11.69,4.172,0.448,6.234,5.857,1.941,6.311,2.703,0.316,0.003,0.001
111,"EN_1899_Chopin,Kate_TheAwakening_Novel.txt",262,English,1899,"Chopin,Kate",TheAwakening,female,third,49702,3728,13.333154506437769,49702.0,19406.0,39.04470645044465,0.1212102923129539,0.5183403511624263,0.3708549404712037,"[['SPACE', 1], ['DET', 4612], ['ADJ', 3329], ['CCONJ', 2035], ['NOUN', 8832], ['PRON', 7688], ['VERB', 7577], ['ADP', 5550], ['ADV', 2489], ['PUNCT', 4038], ['PROPN', 1780], ['AUX', 3254], ['SCONJ', 1356], ['PART', 1442], ['NUM', 262], ['INTJ', 170], ['X', 22]]","[('edna', 92), ('time', 75), ('house', 72), ('way', 71), ('eyes', 69), ('day', 65), ('children', 65), ('woman', 63), ('room', 61), ('hand', 58), ('face', 56), ('night', 56), ('mademoiselle', 52), ('one', 48), ('head', 46), ('table', 46), ('husband', 45), ('dinner', 45), ('things', 43), ('morning', 42), ('water', 41), ('wife', 40), ('life', 39), ('arobin', 39), ('door', 38), ('letter', 36), ('people', 34), ('hands', 34), ('hair', 33), ('home', 33), ('street', 33), ('afternoon', 32), ('lebrun', 31), ('pontelliers', 31), ('women', 31), ('reisz', 31), ('bed', 30), ('summer', 28), ('man', 27), ('mother', 27), ('doctor', 27), ('voice', 26), ('moment', 26), ('arms', 26), ('city', 25), ('evening', 25), ('girl', 25), ('soul', 25), ('lady', 24), ('beach', 24)]","[('said', 143), ('went', 113), ('go', 88), ('was', 75), ('come', 75), ('know', 74), ('see', 72), ('had', 67), ('asked', 64), ('think', 63), ('looked', 57), ('left', 57), ('came', 54), ('do', 54), ('let', 53), ('thought', 52), ('have', 52), ('seemed', 51), ('felt', 51), ('say', 47), ('going', 47), ('sat', 45), ('take', 44), ('looking', 43), ('made', 43), ('took', 41), ('gone', 38), ('began', 37), ('found', 37), ('knew', 36), ('stood', 35), ('walked', 34), ('tell', 34), ('feel', 34), ('told', 33), ('want', 32), ('put', 32), ('laughed', 31), ('were', 31), ('look', 31), ('seated', 30), ('heard', 29), ('stay', 28), ('make', 27), ('turned', 26), ('give', 26), ('gave', 24), ('s', 23), ('called', 23), ('exclaimed', 22)]",1.0,8832.0,1442.0,7688.0,3254.0,7577.0,4612.0,5550.0,2035.0,262.0,3329.0,2489.0,1780.0,4038.0,1356.0,170.0,16.224,13.919,22.0,0.0,54437.0,0.002,16.224,2.649,14.123,5.978,13.919,8.472,10.195,3.738,0.481,6.115,4.572,3.27,7.418,2.491,0.312,0.04,0.0
112,"EN_1899_Conrad,Joseph_HeartofDarkness_Novel.txt",263,English,1899,"Conrad,Joseph",HeartofDarkness,male,third,37896,2571,14.747180085569818,37901.0,14410.0,38.02010501042189,0.1580904655149677,0.5376944088090982,0.3920755652076985,"[['PRON', 5423], ['DET', 4378], ['NOUN', 7249], ['VERB', 5259], ['ADP', 4878], ['CCONJ', 1326], ['AUX', 2350], ['PUNCT', 3329], ['ADV', 2376], ['ADJ', 2983], ['PART', 948], ['NUM', 232], ['SCONJ', 835], ['PROPN', 351], ['INTJ', 138], ['X', 11]]","[('man', 108), ('time', 78), ('river', 54), ('men', 50), ('eyes', 49), ('head', 47), ('station', 45), ('way', 40), ('manager', 40), ('earth', 39), ('day', 37), ('life', 37), ('thing', 35), ('things', 35), ('voice', 33), ('pilgrims', 31), ('ivory', 30), ('air', 29), ('feet', 29), ('moment', 28), ('course', 27), ('hands', 26), ('kind', 26), ('work', 25), ('silence', 25), ('darkness', 25), ('night', 24), ('kurtz', 24), ('lot', 23), ('forest', 23), ('bank', 23), ('place', 22), ('wilderness', 22), ('face', 22), ('heart', 22), ('water', 21), ('light', 21), ('people', 21), ('word', 21), ('sea', 20), ('back', 20), ('end', 20), ('idea', 20), ('one', 19), ('soul', 19), ('steamer', 19), ('death', 18), ('hand', 18), ('steamboat', 18), ('rest', 17)]","[('had', 165), ('said', 131), ('see', 91), ('know', 88), ('was', 74), ('seemed', 69), ('made', 67), ('came', 62), ('looked', 56), ('saw', 47), ('heard', 47), ('say', 45), ('went', 43), ('get', 40), ('think', 38), ('have', 37), ('do', 34), ('got', 33), ('come', 32), ('look', 32), ('go', 29), ('stood', 28), ('going', 28), ('left', 28), ('asked', 27), ('looking', 26), ('took', 26), ('wanted', 26), ('seen', 26), ('tell', 26), ('began', 25), ('lost', 25), ('take', 24), ('let', 23), ('felt', 22), ('believe', 22), ('want', 21), ('knew', 21), ('understand', 21), ('keep', 21), ('done', 20), ('did', 20), ('hear', 20), ('thought', 20), ('make', 20), ('cried', 20), ('gone', 19), ('s', 18), ('gave', 18), ('found', 18)]",0.0,7249.0,948.0,5423.0,2350.0,5259.0,4378.0,4878.0,1326.0,232.0,2983.0,2376.0,351.0,3329.0,835.0,138.0,17.232,12.502,11.0,0.0,42066.0,0.0,17.232,2.254,12.892,5.586,12.502,10.407,11.596,3.152,0.552,7.091,5.648,0.834,7.914,1.985,0.328,0.026,0.0
113,"EN_1900_Barr,Amelia_TheMaidofMaidenLane_Novel.txt",264,English,1900,"Barr,Amelia",TheMaidofMaidenLane,female,third,80379,5340,15.059737827715356,80382.0,29776.0,37.043119106267575,0.0908943958817751,0.5087233621940965,0.3506285384576347,"[['NOUN', 13853], ['PRON', 12541], ['DET', 6654], ['ADP', 7897], ['PROPN', 3301], ['VERB', 10686], ['ADV', 4665], ['AUX', 6360], ['ADJ', 5939], ['CCONJ', 4171], ['PUNCT', 6664], ['PART', 2359], ['SCONJ', 2080], ['NUM', 381], ['X', 29], ['INTJ', 274]]","[('love', 186), ('father', 164), ('man', 156), ('heart', 140), ('letter', 138), ('arenta', 115), ('mother', 105), ('life', 105), ('words', 105), ('way', 99), ('day', 98), ('time', 95), ('one', 89), ('things', 85), ('face', 84), ('eyes', 83), ('thing', 74), ('morning', 71), ('house', 68), ('men', 67), ('hour', 67), ('girl', 67), ('hand', 65), ('word', 63), ('moment', 58), ('home', 55), ('woman', 54), ('thou', 53), ('doctor', 51), ('room', 51), ('friend', 50), ('soul', 50), ('hydes', 49), ('truth', 48), ('cornelia', 47), ('marriage', 45), ('women', 44), ('beauty', 44), ('door', 44), ('death', 44), ('years', 43), ('night', 43), ('thought', 43), ('lover', 41), ('madame', 40), ('people', 39), ('sir', 38), ('days', 37), ('world', 36), ('place', 36)]","[('said', 239), ('have', 179), ('had', 169), ('go', 161), ('think', 152), ('see', 142), ('say', 136), ('know', 128), ('come', 123), ('tell', 120), ('do', 117), ('went', 113), ('made', 102), ('came', 92), ('told', 86), ('make', 80), ('let', 80), ('has', 79), ('thought', 78), ('is', 73), ('take', 71), ('put', 66), ('looked', 66), ('give', 66), ('wish', 63), ('saw', 59), ('love', 59), ('heard', 58), ('felt', 58), ('was', 57), ('answered', 57), ('knew', 55), ('look', 52), ('asked', 52), ('left', 51), ('going', 50), ('seen', 46), ('says', 45), ('met', 45), ('marry', 45), ('brought', 44), ('speak', 43), ('believe', 43), ('done', 43), ('talk', 43), ('found', 43), ('hear', 43), ('gone', 41), ('took', 41), ('gave', 41)]",0.0,13853.0,2359.0,12541.0,6360.0,10686.0,6654.0,7897.0,4171.0,381.0,5939.0,4665.0,3301.0,6664.0,2080.0,274.0,15.768,12.163,29.0,0.0,87854.0,0.0,15.768,2.685,14.275,7.239,12.163,7.574,8.989,4.748,0.434,6.76,5.31,3.757,7.585,2.368,0.312,0.033,0.0
114,"EN_1900_Dreiser,Theodore_SisterCarrie_Novel.txt",265,English,1900,"Dreiser,Theodore",SisterCarrie,male,third,156048,13213,11.811397865738288,156065.0,56664.0,36.30794861115561,0.0677833598195519,0.5109568196866441,0.3525782145569427,"[['SPACE', 1], ['DET', 14356], ['NOUN', 27689], ['VERB', 25061], ['PUNCT', 13754], ['ADP', 17087], ['SCONJ', 4169], ['ADJ', 10381], ['PROPN', 2388], ['PRON', 24249], ['CCONJ', 5218], ['NUM', 1215], ['AUX', 10737], ['ADV', 10458], ['PART', 4741], ['INTJ', 889], ['X', 11]]","[('carrie', 1206), ('hurstwood', 600), ('time', 304), ('drouet', 294), ('man', 255), ('way', 251), ('things', 222), ('day', 201), ('thing', 191), ('place', 191), ('money', 181), ('mind', 155), ('men', 142), ('hand', 139), ('eyes', 137), ('part', 136), ('door', 133), ('street', 124), ('evening', 120), ('morning', 112), ('thought', 111), ('room', 109), ('clothes', 106), ('life', 103), ('dollars', 100), ('world', 99), ('night', 98), ('manager', 98), ('one', 97), ('feeling', 96), ('head', 95), ('days', 92), ('face', 92), ('girl', 91), ('work', 89), ('city', 88), ('state', 88), ('voice', 87), ('matter', 87), ('people', 86), ('thoughts', 85), ('wife', 84), ('woman', 83), ('company', 79), ('heart', 79), ('manner', 78), ('moment', 76), ('car', 73), ('side', 72), ('line', 72)]","[('said', 1484), ('do', 394), ('get', 375), ('had', 352), ('go', 344), ('have', 335), ('see', 297), ('come', 273), ('looked', 271), ('thought', 270), ('know', 267), ('went', 265), ('came', 264), ('was', 225), ('felt', 225), ('think', 224), ('going', 217), ('asked', 215), ('want', 212), ('s', 199), ('saw', 196), ('made', 195), ('began', 172), ('seemed', 170), ('answered', 165), ('got', 156), ('took', 149), ('take', 145), ('look', 143), ('make', 140), ('put', 136), ('say', 134), ('looking', 132), ('did', 127), ('knew', 127), ('tell', 107), ('returned', 104), ('turned', 102), ('feel', 97), ('called', 95), ('found', 94), ('gone', 89), ('seen', 87), ('let', 81), ('done', 80), ('drouet', 78), ('give', 77), ('heard', 76), ('find', 75), ('left', 75)]",1.0,27689.0,4741.0,24249.0,10737.0,25061.0,14356.0,17087.0,5218.0,1215.0,10381.0,10458.0,2388.0,13754.0,4169.0,889.0,16.061,14.536,11.0,0.0,172404.0,0.001,16.061,2.75,14.065,6.228,14.536,8.327,9.911,3.027,0.705,6.021,6.066,1.385,7.978,2.418,0.516,0.006,0.0
115,"EN_1900_Kipling,Rudyard_Kim_Novel.txt",266,English,1900,"Kipling,Rudyard",Kim,male,third,104785,8854,11.839394623898803,105096.0,43378.0,41.2746441348862,0.1075844304522037,0.5393400370011592,0.3854456239484199,"[['SPACE', 1], ['NOUN', 22160], ['PRON', 13159], ['INTJ', 404], ['VERB', 14362], ['DET', 12058], ['ADJ', 7145], ['ADP', 12028], ['AUX', 6537], ['SCONJ', 2520], ['PROPN', 3467], ['PUNCT', 10741], ['ADV', 5384], ['CCONJ', 4296], ['PART', 1978], ['NUM', 969], ['X', 22]]","[('lama', 357), ('man', 356), ('thou', 244), ('men', 193), ('sahib', 183), ('road', 151), ('time', 148), ('boy', 142), ('world', 116), ('head', 115), ('river', 112), ('woman', 108), ('way', 107), ('day', 100), ('hills', 95), ('things', 94), ('priest', 93), ('days', 92), ('sahibs', 90), ('hand', 89), ('art', 88), ('child', 85), ('life', 84), ('babu', 84), ('son', 81), ('eyes', 81), ('one', 80), ('years', 73), ('night', 72), ('feet', 72), ('place', 70), ('gods', 70), ('bull', 69), ('friend', 69), ('people', 69), ('house', 68), ('money', 68), ('colonel', 62), ('hurree', 62), ('face', 60), ('city', 58), ('father', 56), ('heart', 56), ('voice', 55), ('none', 55), ('benares', 55), ('game', 54), ('talk', 54), ('chela', 54), ('horses', 54)]","[('said', 660), ('go', 283), ('know', 208), ('come', 196), ('see', 169), ('came', 143), ('made', 116), ('think', 110), ('give', 110), ('have', 107), ('is', 106), ('tell', 103), ('make', 101), ('do', 97), ('take', 95), ('say', 94), ('look', 92), ('let', 89), ('knew', 87), ('told', 84), ('went', 80), ('heard', 73), ('looked', 71), ('took', 68), ('thought', 65), ('sent', 63), ('turned', 63), ('remember', 62), ('cried', 62), ('done', 61), ('had', 61), ('lay', 61), ('seen', 60), ('gave', 60), ('get', 57), ('was', 56), ('saw', 55), ('put', 54), ('comes', 52), ('gone', 52), ('hear', 50), ('says', 49), ('ask', 47), ('find', 47), ('called', 45), ('found', 44), ('drew', 42), ('set', 41), ('laughed', 40), ('understand', 39)]",1.0,22160.0,1978.0,13159.0,6537.0,14362.0,12058.0,12028.0,4296.0,969.0,7145.0,5384.0,3467.0,10741.0,2520.0,404.0,18.903,12.251,22.0,0.0,117231.0,0.001,18.903,1.687,11.225,5.576,12.251,10.286,10.26,3.665,0.827,6.095,4.593,2.957,9.162,2.15,0.345,0.019,0.0
116,"EN_1901_Norris,Frank_TheOctopus_Novel.txt",267,English,1901,"Norris,Frank",TheOctopus,male,third,195658,13630,14.356346294937635,195669.0,82468.0,42.14668649607245,0.0734428340726507,0.5287838321112848,0.3854702365278119,"[['SPACE', 1], ['NOUN', 41940], ['PRON', 23613], ['ADV', 10412], ['ADP', 25289], ['VERB', 27208], ['DET', 22327], ['PROPN', 5958], ['CCONJ', 6533], ['AUX', 11026], ['ADJ', 13496], ['PUNCT', 15048], ['PART', 4225], ['SCONJ', 4193], ['NUM', 1442], ['INTJ', 1004], ['X', 39]]","[('annixter', 525), ('time', 365), ('man', 294), ('men', 269), ('ranch', 258), ('eyes', 255), ('railroad', 247), ('way', 234), ('moment', 218), ('night', 218), ('hand', 218), ('head', 206), ('presley', 205), ('wheat', 190), ('house', 189), ('face', 188), ('hands', 186), ('road', 182), ('life', 176), ('room', 171), ('day', 164), ('place', 161), ('people', 160), ('mind', 123), ('side', 117), ('governor', 116), ('quien', 113), ('business', 113), ('others', 110), ('girl', 109), ('door', 108), ('land', 107), ('hilma', 106), ('end', 105), ('one', 103), ('morning', 102), ('feet', 101), ('mission', 99), ('barn', 98), ('arms', 95), ('work', 93), ('length', 93), ('thing', 92), ('line', 91), ('years', 90), ('ground', 90), ('sabe', 90), ('table', 90), ('hair', 89), ('things', 89)]","[('know', 323), ('see', 304), ('s', 293), ('said', 261), ('come', 260), ('came', 249), ('was', 234), ('go', 227), ('have', 218), ('say', 208), ('had', 205), ('made', 204), ('going', 202), ('do', 192), ('want', 186), ('get', 184), ('got', 176), ('turned', 167), ('went', 166), ('put', 164), ('stood', 162), ('think', 150), ('saw', 136), ('found', 136), ('passed', 132), ('took', 130), ('cried', 125), ('seemed', 121), ('take', 121), ('began', 119), ('knew', 117), ('make', 115), ('look', 112), ('exclaimed', 111), ('looking', 110), ('looked', 109), ('left', 107), ('let', 106), ('gone', 101), ('sat', 100), ('tell', 99), ('set', 99), ('returned', 98), ('m', 97), ('heard', 96), ('rose', 94), ('answered', 88), ('seen', 85), ('told', 82), ('thought', 80)]",1.0,41940.0,4225.0,23613.0,11026.0,27208.0,22327.0,25289.0,6533.0,1442.0,13496.0,10412.0,5958.0,15048.0,4193.0,1004.0,19.621,12.729,39.0,0.0,213754.0,0.0,19.621,1.977,11.047,5.158,12.729,10.445,11.831,3.056,0.675,6.314,4.871,2.787,7.04,1.962,0.47,0.018,0.0
117,"EN_1902_Bellamy,Edward_Eleonora_Novel.txt",268,English,1902,"Bellamy,Edward",Eleonora,male,third,72785,5391,13.502504173622704,72798.0,30236.0,41.53410807989231,0.1150691706392273,0.5500640734798455,0.4054554116284334,"[['SPACE', 1], ['DET', 7011], ['NOUN', 13353], ['ADP', 8284], ['PRON', 9732], ['AUX', 4606], ['VERB', 10675], ['ADJ', 5282], ['CCONJ', 3336], ['SCONJ', 1761], ['NUM', 514], ['ADV', 4489], ['PUNCT', 5995], ['PROPN', 2612], ['PART', 1892], ['INTJ', 387], ['X', 21], ['SYM', 1]]","[('leonora', 228), ('twemlow', 123), ('meshach', 102), ('mother', 100), ('house', 84), ('millicent', 81), ('girls', 78), ('man', 76), ('father', 70), ('time', 70), ('ethel', 69), ('eyes', 68), ('life', 66), ('day', 61), ('room', 58), ('door', 57), ('women', 53), ('men', 52), ('moment', 50), ('voice', 50), ('night', 49), ('uncle', 48), ('hand', 48), ('one', 44), ('girl', 44), ('way', 44), ('doctor', 44), ('years', 41), ('thing', 40), ('street', 39), ('things', 38), ('letter', 38), ('face', 37), ('bed', 37), ('course', 36), ('drawingroom', 36), ('mind', 36), ('afternoon', 35), ('world', 35), ('morning', 35), ('head', 34), ('works', 34), ('fire', 34), ('home', 33), ('tea', 33), ('people', 33), ('husband', 32), ('existence', 32), ('woman', 31), ('family', 31)]","[('said', 479), ('had', 169), ('rose', 155), ('see', 112), ('know', 112), ('s', 110), ('thought', 100), ('come', 99), ('seemed', 98), ('go', 98), ('do', 94), ('knew', 89), ('say', 86), ('think', 79), ('have', 75), ('asked', 72), ('made', 70), ('felt', 65), ('came', 64), ('tell', 63), ('told', 58), ('put', 57), ('look', 56), ('going', 53), ('got', 53), ('m', 53), ('looked', 50), ('exclaimed', 49), ('went', 49), ('saw', 46), ('left', 46), ('smiled', 43), ('gave', 41), ('called', 41), ('was', 41), ('began', 40), ('gone', 40), ('get', 38), ('want', 38), ('demanded', 36), ('replied', 36), ('sat', 35), ('seen', 35), ('answered', 35), ('took', 34), ('stood', 34), ('coming', 34), ('take', 33), ('met', 32), ('let', 31)]",1.0,13353.0,1892.0,9732.0,4606.0,10675.0,7011.0,8284.0,3336.0,514.0,5282.0,4489.0,2612.0,5995.0,1761.0,387.0,16.701,13.352,21.0,1.0,79952.0,0.001,16.701,2.366,12.172,5.761,13.352,8.769,10.361,4.173,0.643,6.606,5.615,3.267,7.498,2.203,0.484,0.026,0.001
118,"EN_1902_Bennett,Arnold_GrandBabylonHotel_Novel.txt",269,English,1902,"Bennett,Arnold",GrandBabylonHotel,male,third,67470,5256,12.840563165905632,67486.0,26389.0,39.10292505112171,0.1036317029441835,0.5104906105389119,0.3623075965796344,"[['NOUN', 12608], ['NUM', 574], ['DET', 7019], ['CCONJ', 2488], ['INTJ', 234], ['PROPN', 2292], ['PUNCT', 5883], ['VERB', 9460], ['ADJ', 4490], ['ADP', 7307], ['AUX', 4969], ['ADV', 4060], ['PRON', 9417], ['PART', 1755], ['SCONJ', 1736], ['X', 11]]","[('racksole', 418), ('prince', 216), ('jules', 204), ('man', 172), ('hôtel', 126), ('eugen', 120), ('theodore', 107), ('nella', 98), ('room', 96), ('night', 79), ('time', 77), ('rocco', 65), ('door', 63), ('aribert', 61), ('eyes', 57), ('father', 57), ('millionaire', 56), ('course', 56), ('men', 54), ('way', 54), ('moment', 53), ('business', 50), ('morning', 50), ('window', 49), ('hand', 44), ('police', 44), ('place', 42), ('highness', 42), ('face', 41), ('affair', 41), ('one', 40), ('woman', 40), ('things', 40), ('thing', 39), ('chair', 38), ('money', 37), ('day', 36), ('house', 36), ('state', 35), ('name', 35), ('sir', 34), ('spencer', 34), ('lady', 34), ('hands', 34), ('bottle', 34), ('end', 34), ('revolver', 34), ('bedroom', 34), ('hans', 34), ('fact', 33)]","[('said', 528), ('know', 163), ('have', 151), ('had', 150), ('see', 116), ('do', 106), ('say', 90), ('was', 78), ('asked', 78), ('think', 78), ('tell', 77), ('come', 77), ('went', 65), ('want', 63), ('knew', 61), ('get', 59), ('saw', 58), ('take', 58), ('got', 58), ('seemed', 57), ('thought', 56), ('made', 54), ('go', 53), ('came', 52), ('looked', 49), ('put', 49), ('let', 49), ('s', 44), ('is', 43), ('miss', 40), ('felt', 40), ('took', 40), ('told', 39), ('going', 39), ('gave', 38), ('mean', 38), ('heard', 38), ('make', 37), ('suppose', 36), ('m', 35), ('exclaimed', 35), ('entered', 34), ('keep', 34), ('began', 34), ('give', 34), ('left', 33), ('found', 32), ('ask', 32), ('done', 32), ('did', 31)]",0.0,12608.0,1755.0,9417.0,4969.0,9460.0,7019.0,7307.0,2488.0,574.0,4490.0,4060.0,2292.0,5883.0,1736.0,234.0,16.968,12.732,11.0,0.0,74303.0,0.0,16.968,2.362,12.674,6.687,12.732,9.446,9.834,3.348,0.773,6.043,5.464,3.085,7.918,2.336,0.315,0.015,0.0
119,"EN_1903_James,Henry_TheAmbassadors_Novel.txt",270,English,1903,"James,Henry",TheAmbassadors,male,third,154779,9726,15.928953320995271,154783.0,52354.0,33.82412797271018,0.0686590285622075,0.5028223097147072,0.3436202280841613,"[['SPACE', 1], ['NOUN', 22429], ['ADV', 12761], ['PRON', 28839], ['VERB', 21670], ['ADJ', 10642], ['SCONJ', 5409], ['DET', 12532], ['AUX', 12666], ['ADP', 18879], ['PUNCT', 13319], ['CCONJ', 4988], ['PART', 4710], ['NUM', 600], ['PROPN', 2804], ['INTJ', 1028], ['X', 209]]","[('strether', 363), ('time', 295), ('moment', 269), ('things', 242), ('way', 242), ('friend', 235), ('thing', 187), ('man', 177), ('question', 169), ('fact', 159), ('course', 156), ('vionnet', 147), ('sense', 142), ('bilham', 122), ('eyes', 117), ('day', 114), ('face', 110), ('life', 109), ('waymarsh', 106), ('place', 105), ('chads', 102), ('one', 100), ('matter', 98), ('woman', 94), ('effect', 93), ('air', 93), ('case', 92), ('hour', 91), ('none', 91), ('mother', 90), ('strethers', 87), ('hand', 87), ('part', 86), ('point', 85), ('rate', 84), ('side', 84), ('truth', 78), ('chad', 76), ('friends', 75), ('impression', 75), ('companion', 74), ('people', 73), ('world', 72), ('end', 71), ('days', 70), ('lady', 68), ('person', 68), ('mind', 64), ('occasion', 63), ('manner', 63)]","[('had', 676), ('see', 402), ('s', 400), ('know', 356), ('said', 327), ('made', 323), ('come', 305), ('do', 302), ('have', 237), ('make', 216), ('say', 211), ('felt', 197), ('think', 195), ('mean', 194), ('take', 166), ('chad', 165), ('seemed', 160), ('went', 156), ('came', 153), ('m', 150), ('took', 146), ('done', 145), ('want', 144), ('knew', 143), ('go', 143), ('looked', 137), ('re', 137), ('put', 136), ('feel', 134), ('was', 128), ('found', 125), ('seen', 118), ('asked', 113), ('taken', 108), ('gave', 103), ('let', 102), ('thought', 101), ('got', 98), ('kept', 96), ('added', 96), ('has', 91), ('saw', 90), ('give', 89), ('did', 86), ('continued', 85), ('struck', 84), ('met', 83), ('left', 83), ('tell', 83), ('brought', 76)]",1.0,22429.0,4710.0,28839.0,12666.0,21670.0,12532.0,18879.0,4988.0,600.0,10642.0,12761.0,2804.0,13319.0,5409.0,1028.0,12.928,12.491,209.0,0.0,173486.0,0.001,12.928,2.715,16.623,7.301,12.491,7.224,10.882,2.875,0.346,6.134,7.356,1.616,7.677,3.118,0.593,0.12,0.0
120,"EN_1903_London,Jack_TheCalloftheWild_Novel.txt",271,English,1903,"London,Jack",TheCalloftheWild,male,third,31764,1717,18.50320326150262,31764.0,13514.0,42.54501951895227,0.1531052283672762,0.5113192836584566,0.3677992610009954,"[['NOUN', 6749], ['ADP', 4042], ['DET', 3431], ['ADJ', 2067], ['PUNCT', 1925], ['ADV', 1664], ['PRON', 3525], ['PROPN', 509], ['AUX', 1636], ['PART', 601], ['VERB', 4558], ['CCONJ', 1873], ['SCONJ', 811], ['NUM', 345], ['INTJ', 42], ['X', 5]]","[('buck', 281), ('dogs', 112), ('man', 92), ('men', 74), ('time', 72), ('day', 70), ('life', 63), ('dog', 57), ('head', 51), ('camp', 50), ('feet', 49), ('spitz', 48), ('days', 47), ('bucks', 46), ('way', 44), ('trail', 41), ('night', 40), ('eyes', 40), ('perrault', 36), ('club', 33), ('side', 33), ('fire', 31), ('snow', 31), ('team', 30), ('things', 29), ('teeth', 29), ('traces', 28), ('ice', 28), ('water', 27), ('thing', 27), ('body', 26), ('hand', 25), ('solleks', 25), ('sled', 24), ('forest', 24), ('end', 23), ('morning', 21), ('place', 21), ('strength', 21), ('face', 21), ('air', 21), ('francois', 21), ('mates', 21), ('times', 20), ('rest', 20), ('dawson', 20), ('rope', 19), ('neck', 19), ('throat', 19), ('work', 19)]","[('made', 66), ('came', 64), ('knew', 44), ('went', 43), ('saw', 40), ('was', 36), ('had', 33), ('sled', 33), ('get', 30), ('took', 28), ('go', 28), ('left', 27), ('found', 26), ('fell', 26), ('seemed', 26), ('sprang', 24), ('stood', 23), ('said', 23), ('turned', 22), ('know', 21), ('do', 21), ('cried', 21), ('called', 20), ('lay', 20), ('ran', 19), ('brought', 18), ('buck', 18), ('held', 17), ('put', 17), ('broke', 17), ('come', 17), ('did', 17), ('seen', 17), ('heard', 17), ('make', 16), ('became', 16), ('kept', 15), ('dropped', 15), ('run', 15), ('looked', 14), ('gave', 14), ('pulled', 14), ('going', 13), ('drew', 13), ('struck', 13), ('started', 13), ('passed', 13), ('got', 13), ('grew', 13), ('gone', 13)]",0.0,6749.0,601.0,3525.0,1636.0,4558.0,3431.0,4042.0,1873.0,345.0,2067.0,1664.0,509.0,1925.0,811.0,42.0,19.978,13.492,5.0,0.0,33783.0,0.0,19.978,1.779,10.434,4.843,13.492,10.156,11.965,5.544,1.021,6.118,4.926,1.507,5.698,2.401,0.124,0.015,0.0
