,book_title,book_year,author_name,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,sentences_count,average_words_per_sentence,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_PUNCT,POS_NOUN,POS_DET,POS_ADJ,POS_VERB,POS_SCONJ,POS_ADP,POS_AUX,POS_PART,POS_CCONJ,POS_ADV,POS_PROPN,POS_PRON,POS_NUM,POS_INTJ,POS_X,noun_percentage,verb_and_aux_percentage,POS_SYM,parts_of_speech_total_count,%POS_PUNCT,%POS_NOUN,%POS_DET,%POS_ADJ,%POS_VERB,%POS_SCONJ,%POS_ADP,%POS_AUX,%POS_PART,%POS_CCONJ,%POS_ADV,%POS_PROPN,%POS_PRON,%POS_NUM,%POS_INTJ,%POS_X,%POS_SYM
32,Mansfield_Park,1814,Jane_Austen,159527.0,53645.0,33.62753640449579,8200.0,19.46121951219512,0.0528449680411079,0.4978413638335393,0.3354611437927009,"[['PUNCT', 9984], ['PRON', 16886], ['ADV', 11917], ['NUM', 815], ['NOUN', 23776], ['PROPN', 7443], ['ADP', 17377], ['AUX', 12031], ['DET', 19629], ['ADJ', 10750], ['PART', 6301], ['VERB', 23070], ['CCONJ', 7383], ['SCONJ', 4133], ['INTJ', 363], ['X', 17], ['SYM', 2]]","[('fanny', 391), ('time', 311), ('edmund', 245), ('sister', 191), ('day', 166), ('house', 161), ('feelings', 149), ('way', 145), ('mind', 140), ('moment', 137), ('man', 137), ('part', 129), ('family', 126), ('room', 125), ('uncle', 123), ('brother', 121), ('father', 119), ('heart', 116), ('aunt', 116), ('home', 108), ('subject', 105), ('mother', 104), ('friend', 102), ('pleasure', 99), ('place', 97), ('manner', 88), ('cousin', 87), ('woman', 86), ('happiness', 86), ('spirits', 83), ('price', 82), ('opinion', 81), ('comfort', 80), ('love', 79), ('people', 79), ('sort', 79), ('one', 78), ('hour', 77), ('evening', 77), ('others', 76), ('letter', 74), ('deal', 73), ('days', 70), ('world', 69), ('end', 69), ('state', 69), ('eyes', 69), ('rest', 69), ('morning', 67), ('side', 67)]","[('could', 861), ('would', 773), ('must', 505), ('will', 495), ('said', 407), ('can', 378), ('should', 358), ('think', 350), ('might', 324), ('know', 253), ('see', 218), ('say', 210), ('made', 196), ('may', 194), ('shall', 188), ('make', 177), ('thought', 169), ('having', 164), ('felt', 162), ('go', 152), ('done', 151), ('give', 132), ('feel', 128), ('take', 124), ('found', 113), ('come', 108), ('speak', 107), ('seemed', 105), ('going', 103), ('came', 102), ('wish', 97), ('ought', 95), ('began', 94), ('gone', 94), ('like', 93), ('find', 93), ('saw', 92), ('look', 90), ('seen', 89), ('hear', 87), ('hope', 85), ('heard', 84), ('looked', 82), ('suppose', 81), ('fanny', 79), ('left', 79), ('tell', 77), ('given', 76), ('believe', 76), ('brought', 75)]",9984.0,23776.0,19629.0,10750.0,23070.0,4133.0,17377.0,12031.0,6301.0,7383.0,11917.0,7443.0,16886.0,815.0,363.0,17.0,13.833,13.422,2.0,171877.0,5.809,13.833,11.42,6.254,13.422,2.405,10.11,7.0,3.666,4.296,6.933,4.33,9.824,0.474,0.211,0.01,0.001
33,Mary_Barton,1848,Elizabeth_Gaskell,160817.0,60557.0,37.65584484227414,9284.0,17.321844032744508,0.0673539048850699,0.521448215644369,0.3591163418073902,"[['PROPN', 6452], ['DET', 19899], ['ADJ', 10829], ['NOUN', 26730], ['PUNCT', 11107], ['INTJ', 853], ['CCONJ', 7691], ['PART', 4811], ['AUX', 8713], ['VERB', 26498], ['ADP', 17238], ['ADV', 11204], ['NUM', 884], ['PRON', 16588], ['SCONJ', 4242], ['X', 187], ['SYM', 2]]","[('time', 335), ('job', 249), ('heart', 246), ('man', 222), ('way', 210), ('night', 208), ('mother', 199), ('day', 196), ('father', 179), ('thing', 175), ('words', 173), ('eyes', 170), ('one', 157), ('face', 156), ('life', 146), ('mind', 138), ('voice', 135), ('door', 132), ('men', 127), ('room', 119), ('head', 113), ('death', 113), ('house', 112), ('work', 110), ('bit', 110), ('hand', 109), ('home', 104), ('word', 100), ('morning', 99), ('love', 99), ('woman', 98), ('days', 94), ('child', 92), ('alice', 89), ('thought', 88), ('girl', 85), ('things', 85), ('place', 82), ('jems', 82), ('wife', 81), ('people', 80), ('bed', 79), ('hands', 76), ('manner', 75), ('fire', 75), ('masters', 74), ('thoughts', 74), ('tears', 73), ('times', 72), ('money', 71)]","[('would', 647), ('could', 567), ('said', 548), ('s', 374), ('will', 336), ('see', 332), ('know', 332), ('can', 304), ('think', 303), ('go', 302), ('come', 278), ('say', 264), ('tell', 250), ('might', 246), ('must', 239), ('came', 235), ('went', 215), ('should', 213), ('thought', 208), ('m', 197), ('may', 195), ('ve', 193), ('made', 184), ('seemed', 159), ('heard', 149), ('d', 148), ('saw', 146), ('felt', 146), ('told', 145), ('make', 142), ('asked', 141), ('knew', 140), ('speak', 137), ('looked', 137), ('done', 136), ('take', 132), ('put', 129), ('took', 129), ('give', 128), ('left', 126), ('going', 122), ('stood', 111), ('let', 108), ('shall', 102), ('sat', 101), ('gone', 97), ('spoke', 96), ('began', 94), ('help', 94), ('got', 91)]",11107.0,26730.0,19899.0,10829.0,26498.0,4242.0,17238.0,8713.0,4811.0,7691.0,11204.0,6452.0,16588.0,884.0,853.0,187.0,15.368,15.235,2.0,173928.0,6.386,15.368,11.441,6.226,15.235,2.439,9.911,5.01,2.766,4.422,6.442,3.71,9.537,0.508,0.49,0.108,0.001
34,Meg's_Friend_A_Story_for_Girls,1888,Alice_Corkran,70903.0,29157.0,41.12237846071393,5738.0,12.357267340536772,0.1131357007869573,0.504050023435181,0.3594959583206298,"[['PROPN', 3577], ['PUNCT', 5883], ['PRON', 7467], ['AUX', 3647], ['DET', 10029], ['ADJ', 4442], ['NOUN', 12853], ['ADP', 7946], ['NUM', 297], ['ADV', 3505], ['CCONJ', 2245], ['VERB', 11889], ['SCONJ', 1588], ['PART', 1767], ['INTJ', 139], ['X', 4]]","[('child', 173), ('meg', 172), ('eyes', 109), ('room', 103), ('hand', 96), ('voice', 93), ('story', 83), ('day', 82), ('heart', 82), ('man', 80), ('lady', 77), ('time', 76), ('door', 73), ('face', 67), ('moment', 67), ('way', 67), ('head', 66), ('mother', 61), ('school', 56), ('girls', 55), ('life', 54), ('name', 53), ('friend', 52), ('silence', 44), ('hands', 44), ('diamond', 44), ('picture', 42), ('one', 40), ('mind', 39), ('side', 39), ('girl', 39), ('boy', 37), ('gentleman', 37), ('glance', 36), ('money', 36), ('stranger', 36), ('editor', 36), ('figure', 35), ('morning', 35), ('nature', 35), ('house', 34), ('lips', 34), ('ladies', 33), ('tone', 33), ('elsie', 33), ('night', 32), ('days', 31), ('words', 31), ('sense', 31), ('hair', 30)]","[('said', 486), ('would', 290), ('meg', 207), ('will', 198), ('come', 113), ('came', 110), ('asked', 109), ('could', 103), ('know', 101), ('felt', 94), ('looked', 94), ('seemed', 94), ('replied', 86), ('go', 83), ('went', 79), ('turned', 75), ('must', 73), ('elsie', 73), ('say', 72), ('put', 72), ('going', 71), ('made', 70), ('can', 69), ('heard', 67), ('thought', 65), ('think', 62), ('tell', 61), ('want', 61), ('see', 60), ('take', 60), ('took', 59), ('began', 56), ('might', 55), ('left', 53), ('saw', 53), ('repeated', 51), ('let', 51), ('sat', 48), ('knew', 48), ('read', 48), ('answered', 47), ('make', 47), ('give', 47), ('gave', 46), ('looking', 44), ('remained', 43), ('look', 42), ('ask', 40), ('brought', 40), ('stood', 39)]",5883.0,12853.0,10029.0,4442.0,11889.0,1588.0,7946.0,3647.0,1767.0,2245.0,3505.0,3577.0,7467.0,297.0,139.0,4.0,16.632,15.385,0.0,77278.0,7.613,16.632,12.978,5.748,15.385,2.055,10.282,4.719,2.287,2.905,4.536,4.629,9.663,0.384,0.18,0.005,0.0
35,Middlemarch,1871,George_Eliot,316129.0,115652.0,36.58379965140813,18702.0,16.91273660571062,0.0576868356655516,0.5215945344289782,0.3675507214559544,"[['PUNCT', 20316], ['PRON', 31823], ['DET', 40307], ['VERB', 48598], ['ADV', 19662], ['PART', 11587], ['NOUN', 52850], ['ADP', 35682], ['CCONJ', 11793], ['ADJ', 22935], ['AUX', 21368], ['PROPN', 15773], ['NUM', 1250], ['SCONJ', 9496], ['INTJ', 865], ['X', 60]]","[('lydgate', 842), ('man', 683), ('way', 388), ('time', 387), ('life', 358), ('mind', 333), ('things', 311), ('husband', 311), ('men', 258), ('money', 257), ('people', 256), ('eyes', 239), ('thing', 233), ('one', 232), ('sort', 230), ('hand', 221), ('middlemarch', 209), ('day', 199), ('sense', 191), ('woman', 189), ('world', 186), ('work', 180), ('moment', 168), ('father', 162), ('morning', 161), ('family', 161), ('mother', 159), ('rosamond', 155), ('wife', 154), ('marriage', 154), ('house', 154), ('face', 153), ('words', 152), ('tone', 151), ('hands', 150), ('head', 149), ('side', 148), ('kind', 147), ('feeling', 147), ('uncle', 146), ('part', 143), ('raffles', 141), ('will', 140), ('fact', 139), ('room', 139), ('question', 135), ('opinion', 130), ('fellow', 129), ('business', 126), ('love', 124)]","[('said', 2287), ('would', 1555), ('will', 1159), ('could', 869), ('should', 780), ('know', 701), ('might', 650), ('must', 568), ('think', 549), ('can', 534), ('say', 510), ('made', 506), ('see', 498), ('go', 447), ('come', 441), ('’s', 438), ('make', 399), ('felt', 367), ('may', 358), ('seemed', 344), ('shall', 327), ('thought', 296), ('going', 275), ('came', 274), ('tell', 272), ('take', 270), ('like', 262), ('looking', 244), ('looked', 230), ('went', 230), ('give', 224), ('having', 220), ('let', 220), ('look', 209), ('got', 207), ('put', 199), ('done', 197), ('speak', 192), ('knew', 174), ('turned', 169), ('mean', 165), ('told', 162), ('want', 160), ('saw', 157), ('taken', 156), ('found', 151), ('took', 151), ('left', 141), ('had', 140), ('gone', 140)]",20316.0,52850.0,40307.0,22935.0,48598.0,9496.0,35682.0,21368.0,11587.0,11793.0,19662.0,15773.0,31823.0,1250.0,865.0,60.0,15.347,14.112,0.0,344365.0,5.9,15.347,11.705,6.66,14.112,2.758,10.362,6.205,3.365,3.425,5.71,4.58,9.241,0.363,0.251,0.017,0.0
36,No_Name,1862,Wilkie_Collins,262382.0,103431.0,39.4200059455298,18712.0,14.030194527575889,0.0519455289972383,0.5066342271376907,0.3541389419865746,"[['PUNCT', 21342], ['NOUN', 48370], ['DET', 39869], ['ADP', 33080], ['VERB', 39014], ['NUM', 1707], ['AUX', 13599], ['PROPN', 13532], ['ADJ', 16945], ['CCONJ', 7971], ['PRON', 26985], ['SCONJ', 5421], ['PART', 8338], ['ADV', 15001], ['INTJ', 507], ['X', 30], ['SYM', 1]]","[('time', 669), ('captain', 588), ('magdalen', 522), ('letter', 478), ('room', 402), ('house', 391), ('way', 387), ('man', 362), ('hand', 362), ('door', 342), ('words', 329), ('day', 309), ('mind', 305), ('face', 304), ('father', 283), ('eyes', 282), ('place', 279), ('woman', 262), ('morning', 247), ('moment', 244), ('life', 240), ('side', 229), ('sister', 216), ('question', 211), ('end', 210), ('head', 208), ('night', 200), ('master', 199), ('wife', 199), ('housekeeper', 173), ('money', 168), ('table', 160), ('lady', 157), ('admiral', 157), ('hands', 155), ('name', 155), ('word', 151), ('will', 150), ('family', 148), ('girl', 147), ('position', 143), ('subject', 138), ('lecount', 138), ('chair', 137), ('husband', 137), ('servant', 136), ('heart', 133), ('voice', 133), ('circumstances', 133), ('days', 132)]","[('said', 1013), ('will', 714), ('can', 500), ('would', 487), ('say', 414), ('looked', 406), ('could', 400), ('left', 379), ('know', 355), ('may', 339), ('might', 337), ('see', 323), ('come', 319), ('made', 305), ('take', 299), ('put', 287), ('took', 278), ('tell', 278), ('’s', 274), ('shall', 264), ('go', 263), ('let', 261), ('think', 259), ('came', 257), ('must', 254), ('asked', 221), ('make', 216), ('should', 209), ('went', 202), ('found', 187), ('turned', 183), ('passed', 173), ('give', 168), ('opened', 167), ('thought', 167), ('look', 167), ('done', 162), ('saw', 160), ('leave', 158), ('heard', 156), ('find', 154), ('told', 139), ('got', 135), ('felt', 131), ('looking', 131), ('want', 129), ('’ll', 128), ('followed', 125), ('returned', 124), ('tried', 119)]",21342.0,48370.0,39869.0,16945.0,39014.0,5421.0,33080.0,13599.0,8338.0,7971.0,15001.0,13532.0,26985.0,1707.0,507.0,30.0,16.581,13.374,1.0,291712.0,7.316,16.581,13.667,5.809,13.374,1.858,11.34,4.662,2.858,2.732,5.142,4.639,9.251,0.585,0.174,0.01,0.0
37,Oliver_Twist,1828,Charles_Dickens,157172.0,63460.0,40.3761484233833,11211.0,14.024351083757024,0.0723857861563217,0.5223015925679926,0.3699289496740548,"[['PUNCT', 13334], ['PROPN', 7758], ['NOUN', 27821], ['ADP', 17278], ['DET', 22988], ['ADV', 10115], ['AUX', 8092], ['VERB', 25154], ['CCONJ', 6708], ['ADJ', 10755], ['PRON', 14451], ['PART', 4301], ['NUM', 958], ['SCONJ', 4182], ['INTJ', 766], ['X', 23]]","[('man', 390), ('time', 321), ('boy', 297), ('gentleman', 266), ('girl', 234), ('head', 223), ('fagin', 210), ('way', 206), ('eyes', 204), ('lady', 201), ('door', 200), ('hand', 196), ('sikes', 185), ('face', 174), ('room', 171), ('dear', 157), ('night', 149), ('woman', 132), ('day', 126), ('doctor', 125), ('house', 124), ('hands', 123), ('monks', 121), ('child', 118), ('oliver', 116), ('place', 112), ('voice', 112), ('life', 110), ('dodger', 108), ('words', 106), ('men', 103), ('people', 97), ('morning', 95), ('table', 93), ('friend', 93), ('heart', 92), ('beadle', 92), ('moment', 88), ('word', 87), ('chair', 84), ('master', 79), ('name', 78), ('dog', 74), ('mother', 73), ('side', 73), ('fire', 71), ('air', 71), ('manner', 71), ('bill', 70), ('length', 68)]","[('said', 1229), ('’s', 508), ('would', 449), ('replied', 401), ('could', 300), ('know', 294), ('will', 289), ('come', 253), ('see', 213), ('should', 199), ('say', 194), ('’ll', 194), ('made', 187), ('can', 186), ('rose', 183), ('cried', 176), ('think', 164), ('might', 160), ('looked', 160), ('take', 147), ('came', 133), ('go', 133), ('let', 131), ('having', 130), ('must', 129), ('looking', 129), ('got', 126), ('may', 125), ('make', 124), ('tell', 123), ('turned', 119), ('shall', 118), ('took', 112), ('done', 112), ('hear', 110), ('asked', 109), ('seemed', 105), ('put', 103), ('rejoined', 101), ('heard', 100), ('left', 99), ('returned', 99), ('sat', 96), ('went', 94), ('look', 91), ('’re', 85), ('give', 83), ('thought', 82), ('brought', 79), ('saw', 79)]",13334.0,27821.0,22988.0,10755.0,25154.0,4182.0,17278.0,8092.0,4301.0,6708.0,10115.0,7758.0,14451.0,958.0,766.0,23.0,15.926,14.4,0.0,174684.0,7.633,15.926,13.16,6.157,14.4,2.394,9.891,4.632,2.462,3.84,5.79,4.441,8.273,0.548,0.439,0.013,0.0
38,Our_Mutual_Friend,1865,Charles_Dickens,324633.0,127041.0,39.133729472974096,21266.0,15.579704692937083,0.0548441710903949,0.4923705819414751,0.3456610906673004,"[['PUNCT', 32720], ['ADP', 36076], ['DET', 41707], ['NOUN', 52403], ['PRON', 35266], ['SCONJ', 9368], ['VERB', 51595], ['ADJ', 21108], ['AUX', 18104], ['PART', 10086], ['CCONJ', 13580], ['NUM', 1585], ['PROPN', 16280], ['ADV', 21145], ['INTJ', 1442], ['X', 41]]","[('man', 769), ('bella', 467), ('time', 465), ('eyes', 438), ('head', 429), ('way', 427), ('hand', 422), ('face', 369), ('lady', 300), ('dear', 277), ('friend', 263), ('name', 263), ('mind', 241), ('hands', 239), ('day', 234), ('father', 233), ('sir', 229), ('house', 227), ('twemlow', 227), ('money', 224), ('life', 222), ('night', 222), ('manner', 213), ('door', 213), ('boy', 204), ('secretary', 201), ('one', 190), ('gentleman', 186), ('eugene', 184), ('word', 178), ('place', 167), ('words', 166), ('room', 165), ('fire', 162), ('podsnap', 162), ('air', 162), ('child', 159), ('person', 157), ('moment', 154), ('look', 153), ('thing', 151), ('woman', 149), ('arm', 149), ('side', 146), ('question', 144), ('people', 143), ('part', 141), ('husband', 141), ('business', 140), ('riderhood', 139)]","[('said', 2171), ('would', 1014), ('’s', 965), ('know', 785), ('say', 680), ('could', 605), ('come', 581), ('will', 571), ('can', 501), ('should', 493), ('might', 466), ('’ll', 456), ('think', 447), ('see', 440), ('take', 403), ('may', 401), ('must', 396), ('made', 389), ('go', 364), ('returned', 364), ('make', 351), ('having', 313), ('tell', 309), ('looked', 307), ('going', 302), ('put', 297), ('asked', 294), ('shall', 292), ('got', 290), ('came', 282), ('let', 277), ('done', 273), ('look', 266), ('says', 262), ('took', 260), ('looking', 244), ('wegg', 243), ('went', 242), ('mean', 224), ('give', 220), ('found', 214), ('thought', 200), ('want', 193), ('ca', 192), ('cried', 192), ('veneering', 184), ('find', 178), ('like', 176), ('seemed', 176), ('turned', 171)]",32720.0,52403.0,41707.0,21108.0,51595.0,9368.0,36076.0,18104.0,10086.0,13580.0,21145.0,16280.0,35266.0,1585.0,1442.0,41.0,14.456,14.233,0.0,362506.0,9.026,14.456,11.505,5.823,14.233,2.584,9.952,4.994,2.782,3.746,5.833,4.491,9.728,0.437,0.398,0.011,0.0
39,Persuasion,1818,Jane_Austen,83240.0,28977.0,34.81138875540605,3799.0,21.912871808370625,0.0715469812363356,0.4990850665280523,0.3352712838627772,"[['PROPN', 3839], ['ADP', 8952], ['AUX', 6373], ['DET', 9908], ['NOUN', 12519], ['PRON', 8304], ['ADJ', 5874], ['ADV', 6274], ['VERB', 11753], ['CCONJ', 3795], ['PUNCT', 5096], ['NUM', 460], ['SCONJ', 2192], ['PART', 2852], ['INTJ', 197], ['X', 2]]","[('captain', 195), ('time', 151), ('man', 122), ('bath', 89), ('father', 86), ('place', 79), ('family', 77), ('friend', 76), ('way', 76), ('house', 76), ('feelings', 75), ('sister', 70), ('room', 67), ('day', 66), ('louisa', 64), ('lyme', 64), ('acquaintance', 61), ('mind', 60), ('moment', 60), ('woman', 59), ('morning', 59), ('party', 59), ('years', 58), ('others', 58), ('home', 54), ('lady', 53), ('evening', 53), ('henrietta', 51), ('character', 49), ('life', 48), ('side', 46), ('deal', 43), ('manner', 43), ('thing', 41), ('spirits', 41), ('heart', 41), ('name', 39), ('idea', 39), ('course', 39), ('interest', 38), ('wife', 38), ('people', 38), ('part', 38), ('pleasure', 38), ('sort', 37), ('friends', 36), ('company', 36), ('head', 35), ('musgroves', 35), ('world', 34)]","[('could', 451), ('would', 355), ('must', 228), ('should', 188), ('said', 173), ('might', 166), ('will', 155), ('think', 149), ('can', 149), ('know', 126), ('see', 123), ('made', 96), ('say', 93), ('seemed', 93), ('having', 92), ('make', 88), ('may', 87), ('go', 87), ('found', 83), ('felt', 80), ('give', 78), ('thought', 78), ('come', 75), ('done', 73), ('came', 68), ('going', 65), ('heard', 64), ('knew', 61), ('seen', 58), ('shall', 57), ('ought', 52), ('gone', 51), ('saw', 51), ('take', 48), ('left', 48), ('believe', 48), ('cried', 46), ('known', 45), ('feel', 44), ('wish', 44), ('looked', 42), ('had', 41), ('passed', 40), ('leave', 39), ('look', 39), ('hear', 39), ('captain', 38), ('seeing', 37), ('received', 34), ('brought', 33)]",5096.0,12519.0,9908.0,5874.0,11753.0,2192.0,8952.0,6373.0,2852.0,3795.0,6274.0,3839.0,8304.0,460.0,197.0,2.0,14.163,13.297,0.0,88390.0,5.765,14.163,11.209,6.646,13.297,2.48,10.128,7.21,3.227,4.293,7.098,4.343,9.395,0.52,0.223,0.002,0.0
40,Phineas_Finn:The_Irish_Member,1886,Anthony_Trollope,260726.0,84320.0,32.34046470240789,17733.0,14.703885411379911,0.0433959377271162,0.4597617454423514,0.3019184792873604,"[['NOUN', 36998], ['PRON', 31199], ['VERB', 39006], ['PROPN', 16417], ['PART', 8960], ['ADP', 26972], ['AUX', 21127], ['ADV', 17606], ['ADJ', 13783], ['DET', 30794], ['CCONJ', 9618], ['PUNCT', 16516], ['SCONJ', 9630], ['NUM', 1575], ['INTJ', 489], ['X', 44], ['SYM', 1]]","[('phineas', 1338), ('man', 729), ('house', 418), ('men', 329), ('way', 328), ('violet', 305), ('friend', 304), ('time', 284), ('word', 271), ('day', 251), ('life', 238), ('moment', 231), ('parliament', 227), ('course', 206), ('woman', 206), ('wife', 205), ('father', 199), ('world', 196), ('duke', 187), ('lady', 186), ('hand', 177), ('things', 176), ('thing', 175), ('love', 175), ('people', 173), ('words', 172), ('place', 165), ('mind', 162), ('money', 159), ('question', 158), ('one', 157), ('room', 148), ('work', 147), ('husband', 143), ('friends', 142), ('matter', 135), ('letter', 132), ('office', 132), ('heart', 132), ('morning', 127), ('truth', 126), ('son', 120), ('subject', 120), ('government', 119), ('member', 118), ('speech', 118), ('bill', 117), ('years', 116), ('days', 112), ('madame', 112)]","[('said', 1936), ('would', 1814), ('should', 1024), ('will', 1001), ('could', 772), ('think', 659), ('can', 582), ('know', 564), ('say', 556), ('come', 522), ('might', 507), ('made', 473), ('go', 471), ('must', 440), ('shall', 382), ('told', 367), ('tell', 366), ('see', 352), ('may', 345), ('thought', 339), ('make', 315), ('knew', 264), ('done', 258), ('went', 254), ('take', 244), ('came', 230), ('asked', 220), ('found', 213), ('give', 188), ('going', 186), ('speak', 175), ('mean', 169), ('heard', 168), ('got', 166), ('let', 163), ('believe', 162), ('put', 158), ('felt', 156), ('suppose', 155), ('like', 152), ('ask', 151), ('left', 147), ('took', 141), ('s', 136), ('love', 131), ('understand', 126), ('wish', 121), ('find', 121), ('having', 120), ('known', 119)]",16516.0,36998.0,30794.0,13783.0,39006.0,9630.0,26972.0,21127.0,8960.0,9618.0,17606.0,16417.0,31199.0,1575.0,489.0,44.0,13.179,13.894,1.0,280735.0,5.883,13.179,10.969,4.91,13.894,3.43,9.608,7.526,3.192,3.426,6.271,5.848,11.113,0.561,0.174,0.016,0.0
41,Phineas_Redux,1874,Anthony_Trollope,259702.0,87176.0,33.56770452287622,17347.0,14.97244480313599,0.0464078587817504,0.4714051229524788,0.3156674806540796,"[['PROPN', 14768], ['PUNCT', 16012], ['DET', 33309], ['NOUN', 39423], ['ADP', 27443], ['ADJ', 14469], ['VERB', 38621], ['AUX', 21666], ['ADV', 16831], ['PRON', 28229], ['CCONJ', 9415], ['SCONJ', 9268], ['PART', 8466], ['NUM', 1404], ['INTJ', 446], ['X', 85]]","[('man', 950), ('phineas', 673), ('house', 379), ('men', 341), ('life', 313), ('friend', 292), ('time', 272), ('day', 272), ('course', 245), ('wife', 234), ('duke', 224), ('way', 218), ('moment', 215), ('world', 213), ('country', 211), ('matter', 211), ('duchess', 209), ('lady', 205), ('things', 201), ('thing', 188), ('goesler', 188), ('place', 186), ('madame', 186), ('woman', 183), ('one', 181), ('money', 180), ('word', 179), ('friends', 169), ('question', 168), ('evidence', 166), ('party', 159), ('words', 156), ('husband', 149), ('hand', 146), ('office', 145), ('church', 144), ('seat', 144), ('days', 144), ('coat', 141), ('murder', 141), ('letter', 138), ('people', 137), ('mind', 137), ('room', 133), ('morning', 131), ('opinion', 130), ('heart', 125), ('gentleman', 123), ('night', 122), ('truth', 120)]","[('would', 1699), ('said', 1253), ('should', 1164), ('could', 841), ('will', 755), ('can', 637), ('know', 572), ('think', 560), ('must', 484), ('made', 482), ('come', 434), ('might', 416), ('say', 416), ('go', 370), ('thought', 323), ('done', 306), ('shall', 305), ('knew', 299), ('may', 287), ('see', 282), ('make', 279), ('told', 273), ('tell', 252), ('take', 224), ('believe', 210), ('known', 207), ('found', 203), ('asked', 203), ('s', 201), ('suppose', 194), ('give', 189), ('heard', 187), ('went', 179), ('came', 170), ('left', 170), ('put', 160), ('taken', 160), ('given', 148), ('having', 147), ('seemed', 144), ('let', 143), ('got', 142), ('took', 129), ('going', 128), ('seen', 124), ('ca', 123), ('wo', 122), ('speak', 121), ('become', 119), ('understand', 119)]",16012.0,39423.0,33309.0,14469.0,38621.0,9268.0,27443.0,21666.0,8466.0,9415.0,16831.0,14768.0,28229.0,1404.0,446.0,85.0,14.087,13.8,0.0,279855.0,5.722,14.087,11.902,5.17,13.8,3.312,9.806,7.742,3.025,3.364,6.014,5.277,10.087,0.502,0.159,0.03,0.0
42,Shirley,1849,Charlotte_Bronte,215861.0,85657.0,39.681554333575775,16145.0,13.37138432951378,0.0809307194871129,0.5445333624295139,0.4006227855262888,"[['PUNCT', 18091], ['PROPN', 10434], ['ADP', 20879], ['ADJ', 15831], ['NOUN', 37017], ['DET', 27309], ['AUX', 13046], ['VERB', 33369], ['SCONJ', 4997], ['PRON', 24076], ['ADV', 13570], ['NUM', 1047], ['CCONJ', 9189], ['PART', 6071], ['INTJ', 547], ['X', 85], ['SYM', 1]]","[('time', 253), ('day', 245), ('man', 219), ('hand', 191), ('heart', 191), ('eyes', 186), ('helstone', 174), ('life', 172), ('face', 169), ('way', 169), ('night', 155), ('head', 142), ('voice', 135), ('mother', 125), ('mind', 124), ('caroline', 114), ('morning', 113), ('door', 113), ('uncle', 113), ('men', 111), ('evening', 109), ('world', 107), ('nature', 107), ('woman', 101), ('house', 100), ('things', 99), ('eye', 97), ('room', 97), ('mill', 96), ('years', 93), ('side', 93), ('people', 93), ('word', 92), ('lady', 91), ('love', 90), ('moment', 89), ('fire', 88), ('words', 87), ('sense', 87), ('ladies', 86), ('hands', 86), ('thing', 84), ('place', 83), ('air', 81), ('church', 80), ('part', 80), ('one', 78), ('sort', 76), ('hour', 76), ('girl', 76)]","[('would', 921), ('will', 755), ('said', 527), ('could', 490), ('can', 438), ('should', 377), ('know', 350), ('see', 343), ('must', 311), ('shall', 305), ('come', 286), ('think', 262), ('say', 262), ('made', 245), ('take', 227), ('go', 220), ('make', 214), ('may', 211), ('came', 189), ('seemed', 189), ('give', 188), ('let', 184), ('might', 182), ('looked', 181), ('thought', 153), ('knew', 147), ('took', 144), ('felt', 143), ('tell', 142), ('feel', 137), ('look', 137), ('heard', 135), ('speak', 134), ('asked', 130), ('saw', 129), ('like', 124), ('hear', 117), ('seen', 116), ('went', 116), ('wish', 112), ('put', 112), ('find', 109), ('found', 108), ('left', 108), ('rose', 100), ('read', 97), ('sat', 96), ('stood', 96), ('believe', 92), ('gave', 92)]",18091.0,37017.0,27309.0,15831.0,33369.0,4997.0,20879.0,13046.0,6071.0,9189.0,13570.0,10434.0,24076.0,1047.0,547.0,85.0,15.715,14.166,1.0,235559.0,7.68,15.715,11.593,6.721,14.166,2.121,8.864,5.538,2.577,3.901,5.761,4.429,10.221,0.444,0.232,0.036,0.0
