,sentences,chapter_count,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_PRON_count,POS_VERB_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_NOUN_count,POS_CCONJ_count,POS_PUNCT_count,POS_SCONJ_count,POS_ADV_count,POS_AUX_count,POS_PROPN_count,POS_NUM_count,POS_PART_count,POS_INTJ_count,POS_X_count,POS_SPACE_count,%POS_PRON_count,%POS_VERB_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_NOUN_count,%POS_CCONJ_count,%POS_PUNCT_count,%POS_SCONJ_count,%POS_ADV_count,%POS_AUX_count,%POS_PROPN_count,%POS_NUM_count,%POS_PART_count,%POS_INTJ_count,%POS_X_count,%POS_SPACE_count
6691,"""He came to me in the limewalk"" resumed my lady in the same hard dogged tone as that in which she had confessed the wicked story of her life.",chapter_37,1,29,"[['PUNCT', 3], ['PRON', 7], ['VERB', 3], ['ADP', 6], ['DET', 3], ['NOUN', 5], ['ADJ', 3], ['ADV', 1], ['AUX', 1]]",32,7.0,3.0,6.0,3.0,3.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875,9.375,18.75,9.375,9.375,15.625,0.0,9.375,0.0,3.125,3.125,0.0,0.0,0.0,0.0,0.0,0.0
6692,"""I knew that he would come and I had prepared myself as well as I could to meet him.",chapter_37,1,19,"[['PUNCT', 2], ['PRON', 6], ['VERB', 4], ['SCONJ', 2], ['AUX', 3], ['CCONJ', 1], ['ADV', 2], ['PART', 1]]",21,6.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.571,19.048,0.0,0.0,0.0,0.0,4.762,9.524,9.524,9.524,14.286,0.0,0.0,4.762,0.0,0.0,0.0
6693,I was determined to bribe him to cajole him to defy him; to do anything sooner than abandon the wealth and the position I had won and go back to my old life.,chapter_37,1,33,"[['PRON', 7], ['AUX', 2], ['ADJ', 2], ['PART', 4], ['VERB', 7], ['PUNCT', 2], ['ADV', 2], ['SCONJ', 1], ['DET', 2], ['NOUN', 3], ['CCONJ', 2], ['ADP', 1]]",35,7.0,7.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,2.857,5.714,5.714,8.571,5.714,5.714,2.857,5.714,5.714,0.0,0.0,11.429,0.0,0.0,0.0
6694,He came and he reproached me for the conspiracy at Ventnor.,chapter_37,1,11,"[['PRON', 3], ['VERB', 2], ['CCONJ', 1], ['ADP', 2], ['DET', 1], ['NOUN', 1], ['PROPN', 1], ['PUNCT', 1]]",12,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,16.667,16.667,8.333,0.0,8.333,8.333,8.333,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0
6695,He declared that so long as he lived he would never forgive me for the lie that had broken his heart.,chapter_37,1,21,"[['PRON', 6], ['VERB', 4], ['SCONJ', 2], ['ADV', 3], ['AUX', 2], ['ADP', 1], ['DET', 1], ['NOUN', 2], ['PUNCT', 1]]",22,6.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,18.182,4.545,4.545,0.0,9.091,0.0,4.545,9.091,13.636,9.091,0.0,0.0,0.0,0.0,0.0,0.0
6696,He told me that I had plucked his heart out of his breast and trampled upon it; and that he had now no heart in which to feel one sentiment of mercy for me.,chapter_37,1,34,"[['PRON', 9], ['VERB', 5], ['SCONJ', 3], ['AUX', 1], ['NOUN', 5], ['ADP', 5], ['CCONJ', 2], ['PUNCT', 2], ['ADV', 1], ['DET', 1], ['PART', 1], ['NUM', 1]]",36,9.0,5.0,5.0,1.0,0.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,13.889,13.889,2.778,0.0,13.889,5.556,5.556,8.333,2.778,2.778,0.0,2.778,2.778,0.0,0.0,0.0
6697,That he would have forgiven me any wrong upon earth but that one deliberate and passionless wrong that I had done him.,chapter_37,1,22,"[['SCONJ', 3], ['PRON', 4], ['AUX', 3], ['VERB', 2], ['DET', 2], ['NOUN', 2], ['CCONJ', 2], ['NUM', 1], ['ADJ', 3], ['PUNCT', 1]]",23,4.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,17.391,8.696,0.0,8.696,13.043,8.696,8.696,4.348,13.043,0.0,13.043,0.0,4.348,0.0,0.0,0.0,0.0
6698,He said this and a great deal more and he told me that no power on earth should turn him from his purpose which was to take me to the man I had deceived and make me tell my wicked story.,chapter_37,1,41,"[['PRON', 11], ['VERB', 7], ['CCONJ', 3], ['DET', 3], ['ADJ', 2], ['NOUN', 6], ['ADV', 1], ['SCONJ', 1], ['ADP', 3], ['AUX', 3], ['PART', 1], ['PUNCT', 1]]",42,11.0,7.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,26.19,16.667,7.143,7.143,4.762,14.286,7.143,2.381,2.381,2.381,7.143,0.0,0.0,2.381,0.0,0.0,0.0
6699,He did not know the hidden taint that I had sucked in with my mother's milk.,chapter_37,1,16,"[['PRON', 4], ['AUX', 2], ['PART', 2], ['VERB', 2], ['DET', 1], ['ADJ', 1], ['NOUN', 3], ['ADP', 2], ['PUNCT', 1]]",18,4.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.222,11.111,11.111,5.556,5.556,16.667,0.0,5.556,0.0,0.0,11.111,0.0,0.0,11.111,0.0,0.0,0.0
6700,He did not know that it was possible to drive me mad.,chapter_37,1,12,"[['PRON', 3], ['AUX', 2], ['PART', 2], ['VERB', 2], ['SCONJ', 1], ['ADJ', 2], ['PUNCT', 1]]",13,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,23.077,15.385,0.0,0.0,15.385,0.0,0.0,7.692,7.692,0.0,15.385,0.0,0.0,15.385,0.0,0.0,0.0
6701,He goaded me as you have goaded me; he was as merciless as you have been merciless.,chapter_37,1,17,"[['PRON', 6], ['VERB', 2], ['SCONJ', 2], ['AUX', 4], ['PUNCT', 2], ['ADV', 1], ['NOUN', 1], ['ADJ', 1]]",19,6.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.579,10.526,0.0,0.0,5.263,5.263,0.0,10.526,10.526,5.263,21.053,0.0,0.0,0.0,0.0,0.0,0.0
6702,We were in the shrubbery at the end of the limewalk.,chapter_37,1,11,"[['PRON', 1], ['AUX', 1], ['ADP', 3], ['DET', 3], ['NOUN', 3], ['PUNCT', 1]]",12,1.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,25.0,25.0,0.0,25.0,0.0,8.333,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0
6703,I was seated upon the broken masonry at the mouth of the well.,chapter_37,1,13,"[['PRON', 1], ['AUX', 1], ['VERB', 1], ['SCONJ', 1], ['DET', 3], ['ADJ', 1], ['NOUN', 3], ['ADP', 2], ['PUNCT', 1]]",14,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143,7.143,14.286,21.429,7.143,21.429,0.0,7.143,7.143,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0
6704,George Talboys was leaning upon the disused windlass in which the rusty iron spindle rattled loosely whenever he shifted his position.,chapter_37,1,21,"[['PROPN', 2], ['AUX', 1], ['VERB', 4], ['SCONJ', 2], ['DET', 2], ['NOUN', 4], ['ADP', 1], ['PRON', 3], ['ADJ', 1], ['ADV', 1], ['PUNCT', 1]]",22,3.0,4.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.636,18.182,4.545,9.091,4.545,18.182,0.0,4.545,9.091,4.545,4.545,9.091,0.0,0.0,0.0,0.0,0.0
6705,I rose at last and turned upon him to defy him as I had determined to defy him at the worst.,chapter_37,1,21,"[['PRON', 5], ['VERB', 5], ['ADP', 2], ['ADJ', 2], ['CCONJ', 1], ['SCONJ', 2], ['PART', 2], ['AUX', 1], ['DET', 1], ['PUNCT', 1]]",22,5.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,22.727,22.727,9.091,4.545,9.091,0.0,4.545,4.545,9.091,0.0,4.545,0.0,0.0,9.091,0.0,0.0,0.0
6706,I told him that if he denounced me to Sir Michael I would declare him to be a madman or a liar and I defied him to convince the man who loved me blindly as I told him that he had any claim to me.,chapter_37,1,45,"[['PRON', 14], ['VERB', 8], ['SCONJ', 4], ['ADP', 2], ['PROPN', 2], ['AUX', 2], ['PART', 2], ['DET', 4], ['NOUN', 4], ['CCONJ', 2], ['ADV', 1], ['PUNCT', 1]]",46,14.0,8.0,2.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,30.435,17.391,4.348,8.696,0.0,8.696,4.348,2.174,8.696,2.174,4.348,4.348,0.0,4.348,0.0,0.0,0.0
6707,I was going to leave him after having told him this when he caught me by the wrist and detained me by force.,chapter_37,1,23,"[['PRON', 7], ['AUX', 2], ['VERB', 5], ['PART', 1], ['ADP', 3], ['SCONJ', 1], ['DET', 1], ['NOUN', 2], ['CCONJ', 1], ['PUNCT', 1]]",24,7.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,29.167,20.833,12.5,4.167,0.0,8.333,4.167,4.167,4.167,0.0,8.333,0.0,0.0,4.167,0.0,0.0,0.0
6708,You saw the bruises that his fingers made upon my wrist and noticed them and did not believe the account I gave of them.,chapter_37,1,24,"[['PRON', 6], ['VERB', 5], ['DET', 2], ['NOUN', 4], ['SCONJ', 2], ['CCONJ', 2], ['AUX', 1], ['PART', 1], ['ADP', 1], ['PUNCT', 1]]",25,6.0,5.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,20.0,4.0,8.0,0.0,16.0,8.0,4.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
6709,"I could see that Mrprd Robert Audley and I saw that you were a person I should have to fear.""",chapter_37,1,20,"[['PRON', 4], ['AUX', 3], ['VERB', 4], ['SCONJ', 2], ['PROPN', 3], ['CCONJ', 1], ['DET', 1], ['NOUN', 1], ['PART', 1], ['PUNCT', 2]]",22,4.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,18.182,18.182,0.0,4.545,0.0,4.545,4.545,9.091,9.091,0.0,13.636,13.636,0.0,4.545,0.0,0.0,0.0
6710,She paused as if she had expected Robert to speak; but he stood silent and motionless waiting for the end.,chapter_37,0,20,"[['PRON', 3], ['VERB', 5], ['SCONJ', 2], ['AUX', 1], ['PROPN', 1], ['PART', 1], ['PUNCT', 2], ['CCONJ', 2], ['ADJ', 2], ['ADP', 1], ['DET', 1], ['NOUN', 1]]",22,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.636,22.727,4.545,4.545,9.091,4.545,9.091,9.091,9.091,0.0,4.545,4.545,0.0,4.545,0.0,0.0,0.0
6711,"""George Talboys treated me as you treated me"" she said petulantly.",chapter_37,1,11,"[['PUNCT', 3], ['PROPN', 2], ['VERB', 3], ['PRON', 4], ['SCONJ', 1], ['ADV', 1]]",14,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.571,21.429,0.0,0.0,0.0,0.0,0.0,21.429,7.143,7.143,0.0,14.286,0.0,0.0,0.0,0.0,0.0
6712,"""He swore that if there was but one witness of my identity and that witness was removed from Audley Court by the width of the whole earth he would bring him there to swear to my identity and to denounce me.",chapter_37,1,41,"[['PUNCT', 2], ['PRON', 7], ['VERB', 6], ['SCONJ', 2], ['CCONJ', 3], ['NUM', 1], ['NOUN', 6], ['ADP', 5], ['DET', 3], ['AUX', 2], ['PROPN', 2], ['ADJ', 1], ['ADV', 1], ['PART', 2]]",43,7.0,6.0,5.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,16.279,13.953,11.628,6.977,2.326,13.953,6.977,4.651,4.651,2.326,4.651,4.651,2.326,4.651,0.0,0.0,0.0
6713,It was then that I was mad it was then that I drew the loose iron spindle from the shrunken wood and saw my first husband sink with one horrible cry into the black mouth of the well.,chapter_37,1,38,"[['PRON', 5], ['AUX', 3], ['ADV', 2], ['SCONJ', 2], ['ADJ', 6], ['VERB', 3], ['DET', 4], ['NOUN', 7], ['ADP', 4], ['CCONJ', 1], ['NUM', 1], ['PUNCT', 1]]",39,5.0,3.0,4.0,4.0,6.0,7.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,12.821,7.692,10.256,10.256,15.385,17.949,2.564,2.564,5.128,5.128,7.692,0.0,2.564,0.0,0.0,0.0,0.0
6714,There is a legend of its enormous depth.,chapter_37,1,8,"[['PRON', 2], ['VERB', 1], ['DET', 1], ['NOUN', 2], ['ADP', 1], ['ADJ', 1], ['PUNCT', 1]]",9,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222,11.111,11.111,11.111,11.111,22.222,0.0,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,I do not know how deep it is.,chapter_37,1,8,"[['PRON', 2], ['AUX', 2], ['PART', 1], ['VERB', 1], ['SCONJ', 1], ['ADJ', 1], ['PUNCT', 1]]",9,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,22.222,11.111,0.0,0.0,11.111,0.0,0.0,11.111,11.111,0.0,22.222,0.0,0.0,11.111,0.0,0.0,0.0
6716,It is dry I suppose for I heard no splash only a dull thud.,chapter_37,1,14,"[['PRON', 3], ['AUX', 1], ['ADJ', 2], ['VERB', 2], ['SCONJ', 1], ['DET', 2], ['NOUN', 1], ['ADV', 1], ['PROPN', 1], ['PUNCT', 1]]",15,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,13.333,0.0,13.333,13.333,6.667,0.0,6.667,6.667,6.667,6.667,6.667,0.0,0.0,0.0,0.0,0.0
6717,I looked down and I saw nothing but black emptiness.,chapter_37,1,10,"[['PRON', 3], ['VERB', 2], ['ADP', 1], ['CCONJ', 1], ['SCONJ', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 1]]",11,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,18.182,9.091,0.0,9.091,9.091,9.091,9.091,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,I knelt down and listened but the cry was not repeated though I waited for nearly a quarter of an hour God knows how long it seemed to me!,chapter_37,1,29,"[['PRON', 5], ['VERB', 6], ['ADP', 4], ['CCONJ', 2], ['DET', 2], ['NOUN', 3], ['AUX', 1], ['PART', 1], ['SCONJ', 2], ['ADV', 2], ['PROPN', 1], ['PUNCT', 1]]",30,5.0,6.0,4.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.667,20.0,13.333,6.667,0.0,10.0,6.667,3.333,6.667,6.667,3.333,3.333,0.0,3.333,0.0,0.0,0.0
6719,"by the mouth of the well.""",chapter_37,1,6,"[['ADP', 2], ['DET', 2], ['NOUN', 2], ['PUNCT', 2]]",8,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,Robert Audley uttered a word of horror when the story was finished.,chapter_37,0,12,"[['PROPN', 2], ['VERB', 2], ['DET', 2], ['NOUN', 3], ['ADP', 1], ['SCONJ', 1], ['AUX', 1], ['PUNCT', 1]]",13,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.385,7.692,15.385,0.0,23.077,0.0,7.692,7.692,0.0,7.692,15.385,0.0,0.0,0.0,0.0,0.0
6721,He moved a little nearer toward the door against which Helen Talboys stood.,chapter_37,0,13,"[['PRON', 2], ['VERB', 2], ['DET', 2], ['ADJ', 2], ['ADP', 2], ['NOUN', 1], ['PROPN', 2], ['PUNCT', 1]]",14,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.286,14.286,14.286,14.286,14.286,7.143,0.0,7.143,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0
6722,Had there been any other means of exit from the room he would gladly have availed himself of it.,chapter_37,0,19,"[['AUX', 4], ['PRON', 4], ['DET', 2], ['ADJ', 1], ['NOUN', 3], ['ADP', 3], ['ADV', 1], ['VERB', 1], ['PUNCT', 1]]",20,4.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,15.0,10.0,5.0,15.0,0.0,5.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6723,He shrank from even a momentary contact with this creature.,chapter_37,0,10,"[['PRON', 1], ['VERB', 1], ['ADP', 2], ['ADV', 1], ['DET', 2], ['ADJ', 1], ['NOUN', 2], ['PUNCT', 1]]",11,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,9.091,18.182,18.182,9.091,18.182,0.0,9.091,0.0,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,"""Let me pass you if you please"" he said in an icy voice.",chapter_37,1,13,"[['PUNCT', 3], ['VERB', 4], ['PRON', 4], ['SCONJ', 1], ['ADP', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1]]",16,4.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.25,6.25,6.25,6.25,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,"""You see I do not fear to make my confession to you"" said Helen Talboys; ""for two reasons.",chapter_37,1,18,"[['PUNCT', 5], ['PRON', 4], ['VERB', 4], ['AUX', 1], ['PART', 2], ['NOUN', 2], ['ADP', 2], ['PROPN', 2], ['NUM', 1]]",23,4.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,17.391,17.391,8.696,0.0,0.0,8.696,0.0,21.739,0.0,0.0,4.348,8.696,4.348,8.696,0.0,0.0,0.0
6726,The first is that you dare not use it against me because you know it would kill your uncle to see me in a criminal dock; the second is that the law could pronounce no worse sentence than this a lifelong imprisonment in a madhouse.,chapter_37,1,45,"[['DET', 7], ['ADJ', 5], ['AUX', 5], ['SCONJ', 3], ['PRON', 8], ['PART', 2], ['VERB', 5], ['ADP', 4], ['NOUN', 6], ['PUNCT', 2]]",47,8.0,5.0,4.0,7.0,5.0,6.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,17.021,10.638,8.511,14.894,10.638,12.766,0.0,4.255,6.383,0.0,10.638,0.0,0.0,4.255,0.0,0.0,0.0
6727,"You see I do not thank you for your mercy Mrprd Robert Audley for I know exactly what it is worth.""",chapter_37,1,21,"[['PRON', 7], ['VERB', 3], ['AUX', 2], ['PART', 1], ['ADP', 2], ['NOUN', 1], ['PROPN', 3], ['ADV', 1], ['ADJ', 1], ['PUNCT', 2]]",23,7.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,30.435,13.043,8.696,0.0,4.348,4.348,0.0,8.696,0.0,4.348,8.696,13.043,0.0,4.348,0.0,0.0,0.0
6728,She moved away from the door and Robert passed her without a word without a look.,chapter_37,0,16,"[['PRON', 2], ['VERB', 2], ['ADV', 1], ['ADP', 3], ['DET', 3], ['NOUN', 3], ['CCONJ', 1], ['PROPN', 1], ['PUNCT', 1]]",17,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.765,11.765,17.647,17.647,0.0,17.647,5.882,5.882,0.0,5.882,0.0,5.882,0.0,0.0,0.0,0.0,0.0
6729,Half an hour afterward he was in one of the principal hotels at Villebrumeuse sitting at a neatlyordered suppertable with no power to eat; with no power to distract his mind even for a moment from the image of that lost friend who had been treacherously murdered in the thicket at Audley Court.,chapter_37,0,53,"[['DET', 10], ['NOUN', 11], ['ADV', 3], ['PRON', 3], ['AUX', 3], ['ADP', 11], ['NUM', 1], ['ADJ', 2], ['VERB', 5], ['PART', 2], ['PUNCT', 2], ['PROPN', 2]]",55,3.0,5.0,11.0,10.0,2.0,11.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,5.455,9.091,20.0,18.182,3.636,20.0,0.0,3.636,0.0,5.455,5.455,3.636,1.818,3.636,0.0,0.0,0.0
6732,No feverish sleeper traveling in a strange dream ever looked out more wonderingly upon a world that seemed unreal than Robert Audley as he stared absently at the flat swamps and dismal poplars between Villebrumeuse and Brussels.,chapter_38,0,37,"[['DET', 4], ['ADJ', 5], ['NOUN', 6], ['ADP', 5], ['ADV', 5], ['VERB', 3], ['SCONJ', 2], ['PRON', 2], ['PROPN', 3], ['CCONJ', 2], ['PUNCT', 1]]",38,2.0,3.0,5.0,4.0,5.0,6.0,2.0,1.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.263,7.895,13.158,10.526,13.158,15.789,5.263,2.632,5.263,13.158,0.0,7.895,0.0,0.0,0.0,0.0,0.0
6733,Could it be that he was returning to his uncle's house without the woman who had reigned in it for nearly two years as queen and mistress?,chapter_38,0,27,"[['AUX', 4], ['PRON', 5], ['SCONJ', 1], ['VERB', 2], ['ADP', 5], ['NOUN', 6], ['PART', 1], ['DET', 1], ['ADV', 1], ['NUM', 1], ['CCONJ', 1], ['PUNCT', 1]]",29,5.0,2.0,5.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,17.241,6.897,17.241,3.448,0.0,20.69,3.448,3.448,3.448,3.448,13.793,0.0,3.448,3.448,0.0,0.0,0.0
6734,He felt as if he had carried off my lady and had made away with her secretly and darkly and must now render up an account to Sir Michael of the fate of that woman whom the baronet had so dearly loved.,chapter_38,0,42,"[['PRON', 5], ['VERB', 5], ['SCONJ', 2], ['AUX', 4], ['ADP', 7], ['NOUN', 5], ['CCONJ', 3], ['ADV', 5], ['DET', 4], ['PROPN', 2], ['PUNCT', 1]]",43,5.0,5.0,7.0,4.0,0.0,5.0,3.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.628,11.628,16.279,9.302,0.0,11.628,6.977,2.326,4.651,11.628,9.302,4.651,0.0,0.0,0.0,0.0,0.0
6735,"""What shall I tell him?""",chapter_38,1,5,"[['PUNCT', 3], ['PRON', 3], ['AUX', 1], ['VERB', 1]]",8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
6736,he thought.,chapter_38,0,2,"[['PRON', 1], ['VERB', 1], ['PUNCT', 1]]",3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,33.333,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,"""Shall I tell the truth the horrible ghastly truth?",chapter_38,1,9,"[['PUNCT', 2], ['AUX', 1], ['PRON', 1], ['VERB', 1], ['DET', 2], ['NOUN', 2], ['ADJ', 2]]",11,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,9.091,0.0,18.182,18.182,18.182,0.0,18.182,0.0,0.0,9.091,0.0,0.0,0.0,0.0,0.0,0.0
6738,No; that would be too cruel.,chapter_38,1,6,"[['INTJ', 1], ['PUNCT', 2], ['PRON', 1], ['AUX', 2], ['ADV', 1], ['ADJ', 1]]",8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,12.5,25.0,0.0,0.0,0.0,12.5,0.0,0.0
6739,His generous spirit would sink under the hideous revelation.,chapter_38,1,9,"[['PRON', 1], ['ADJ', 2], ['NOUN', 2], ['AUX', 1], ['VERB', 1], ['ADP', 1], ['DET', 1], ['PUNCT', 1]]",10,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,20.0,20.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,"Yet in his ignorance of the extent of this wretched woman's wickedness he may think perhaps that I have been hard with her.""",chapter_38,1,23,"[['CCONJ', 1], ['ADP', 4], ['PRON', 4], ['NOUN', 4], ['DET', 2], ['ADJ', 2], ['PART', 1], ['AUX', 3], ['VERB', 1], ['ADV', 1], ['SCONJ', 1], ['PUNCT', 2]]",26,4.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,15.385,3.846,15.385,7.692,7.692,15.385,3.846,7.692,3.846,3.846,11.538,0.0,0.0,3.846,0.0,0.0,0.0
6741,Brooding thus Mrprd Robert Audley absently watched the cheerless landscape from the seat in the shabby coupe of the diligence and thought how great a leaf had been torn out of his life now that the dark story of George Talboys was finished.,chapter_38,0,43,"[['VERB', 5], ['ADV', 3], ['PROPN', 5], ['DET', 6], ['NOUN', 8], ['ADP', 6], ['ADJ', 3], ['CCONJ', 1], ['SCONJ', 2], ['AUX', 3], ['PRON', 1], ['PUNCT', 1]]",44,1.0,5.0,6.0,6.0,3.0,8.0,1.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.273,11.364,13.636,13.636,6.818,18.182,2.273,2.273,4.545,6.818,6.818,11.364,0.0,0.0,0.0,0.0,0.0
